ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,gender_0to1,gender_1to0,marry_1to0,marry_0to1,graduated_1to0,graduated_0to1,var_down,var_up,ID_change,Segmentation
465777,0,0,32,1,0,9,0,5,5,0,0,0,0,0,0,0,0,1,1
465778,0,0,21,0,5,0,0,-1,1,0,0,0,0,1,0,1,0,0,4
465779,0,0,19,0,5,0,0,5,1,0,0,0,0,0,0,0,0,0,4
465780,0,0,23,0,5,1,0,4,5,0,0,0,0,0,0,0,1,0,4
465781,1,0,20,0,5,8,0,-1,2,1,0,0,0,0,0,1,0,0,4
465782,0,0,21,0,5,5,0,5,2,0,1,0,0,0,0,0,0,0,4
465783,1,0,23,0,5,1,0,5,2,1,0,0,0,0,0,0,0,0,4
465784,0,0,19,0,5,0,0,4,2,0,1,0,0,0,0,0,0,0,4
465784,0,0,21,0,5,0,0,4,2,0,0,0,0,0,0,0,0,1,4
465785,1,0,21,0,5,3,0,7,3,1,0,0,0,0,0,0,1,0,4
465786,0,0,19,0,1,0,0,3,3,0,1,0,0,0,0,0,0,0,4
465787,1,0,18,0,5,1,0,5,3,1,0,0,0,0,0,0,0,0,4
465788,1,0,22,0,5,1,0,6,3,0,0,0,0,0,0,0,0,0,4
465788,1,0,22,0,5,1,0,6,3,0,0,0,0,0,0,0,0,1,4
465789,1,0,18,0,5,4,0,4,3,0,0,0,0,0,0,0,0,0,4
465791,0,0,28,0,5,8,0,4,2,0,1,0,0,0,0,1,0,0,3
465792,0,1,57,1,2,1,0,4,2,0,0,0,1,0,1,0,0,0,3
465793,1,0,25,0,5,1,0,5,3,1,0,1,0,1,0,0,1,0,3
465793,1,0,27,0,5,0,0,5,3,0,0,0,0,0,0,0,0,1,3
465794,0,0,32,0,-1,0,0,4,3,0,1,0,0,0,0,0,0,0,3
465795,1,0,29,0,3,1,0,4,3,1,0,0,0,0,0,0,0,0,3
465796,0,1,65,1,0,0,1,4,3,0,1,0,1,0,1,0,0,0,3
465797,1,1,36,1,0,1,1,2,1,1,0,0,0,0,0,1,0,0,3
465797,1,1,40,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,3
465798,0,0,41,1,5,0,0,3,5,0,1,1,0,0,0,0,1,0,3
465799,1,1,52,1,0,1,0,4,5,1,0,0,1,0,0,0,0,0,3
465800,1,0,25,0,5,1,0,3,5,0,0,1,0,1,0,0,0,0,3
465801,1,-1,37,1,1,8,0,6,5,0,0,0,0,0,1,0,0,0,3
465802,1,1,25,1,5,9,0,2,5,0,0,0,0,0,0,0,0,0,3
465803,1,1,37,-1,-1,2,2,5,5,0,0,0,0,0,0,0,0,0,3
465804,0,1,68,0,2,0,0,1,3,0,1,0,0,0,0,1,0,0,1
465804,0,1,68,0,2,0,0,1,3,0,0,0,0,0,0,0,0,1,1
465805,1,1,50,1,2,-1,0,1,2,1,0,0,0,0,1,1,0,0,3
465806,0,0,26,1,8,0,0,2,2,0,1,1,0,0,0,0,0,0,1
465807,0,0,42,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2
465808,1,1,41,1,0,0,1,3,2,1,0,0,1,0,0,0,0,0,4
465809,0,0,25,0,6,1,0,7,3,0,1,1,0,1,0,0,1,0,2
465809,0,0,25,0,6,1,0,7,3,0,0,0,0,0,0,0,0,1,2
465810,0,0,28,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,4
465811,1,0,28,0,5,1,0,4,3,1,0,0,0,0,0,0,0,0,
465812,1,1,47,0,0,0,1,5,3,0,0,0,1,0,0,0,0,0,1
465813,1,0,28,0,8,2,0,8,3,0,0,1,0,0,0,0,0,0,
465814,0,1,50,0,0,0,1,5,3,0,1,0,1,0,0,0,0,0,2
465815,1,1,41,0,1,0,1,2,3,1,0,0,0,0,0,0,0,0,1
465816,1,1,51,0,4,9,1,3,3,0,0,0,0,0,0,0,0,0,1
465817,1,1,56,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,1
465818,1,0,27,0,3,1,0,3,3,0,0,1,0,0,0,0,0,0,2
465818,1,0,27,0,3,1,0,3,3,0,0,0,0,0,0,0,0,1,2
465819,0,0,42,1,2,1,0,7,3,0,1,0,0,0,1,0,0,0,1
465820,0,-1,30,1,-1,-1,1,4,3,0,0,0,0,0,0,0,0,0,2
465821,0,0,28,0,2,3,0,7,3,0,0,0,0,1,0,0,0,0,1
465822,0,1,52,1,2,1,1,5,3,0,0,0,1,0,1,0,0,0,2
465823,1,1,65,0,3,7,1,4,3,1,0,0,0,1,0,0,0,0,4
465823,1,1,67,0,3,5,1,4,3,0,0,0,0,0,0,0,0,1,4
465824,1,1,68,0,7,2,0,3,3,0,0,0,0,0,0,0,0,0,1
465825,0,1,36,0,4,9,1,5,3,0,1,0,0,0,0,0,0,0,1
465826,1,1,45,0,4,3,0,9,3,1,0,0,0,0,0,0,0,0,4
465826,1,1,46,0,4,4,0,9,3,0,0,0,0,0,0,0,0,1,4
465827,1,0,27,0,-1,2,0,7,3,0,0,1,0,0,0,0,0,0,4
465828,0,0,29,0,3,9,0,4,3,0,1,0,0,0,0,0,0,0,4
465828,0,0,33,0,3,8,0,4,3,0,0,0,0,0,0,0,0,1,4
465829,0,1,35,1,1,7,1,3,3,0,0,0,1,0,1,0,0,0,1
465829,0,1,40,1,1,6,1,3,3,0,0,0,0,0,0,0,0,1,1
465830,0,1,52,0,-1,7,1,7,3,0,0,0,0,1,0,0,0,0,1
465830,0,1,48,0,-1,5,1,7,3,0,0,0,0,0,0,0,0,1,1
465831,1,1,42,0,4,0,2,5,3,1,0,0,0,0,0,0,0,0,
465832,1,1,53,1,4,9,2,5,3,0,0,0,0,0,1,0,0,0,2
465833,1,1,43,0,4,1,2,3,3,0,0,0,0,1,0,0,0,0,1
465834,1,0,48,1,3,0,0,3,1,0,0,1,0,0,1,1,0,0,1
465836,1,0,19,0,4,13,0,3,6,0,0,0,0,1,0,0,1,0,4
465837,1,0,62,1,-1,0,0,1,5,0,0,0,0,0,1,1,0,0,1
465837,1,0,56,1,-1,1,0,1,5,0,0,0,0,0,0,0,0,1,1
465838,0,1,52,0,1,3,1,2,5,0,1,0,1,1,0,0,0,0,1
465839,1,0,19,0,5,-1,0,4,5,1,0,1,0,0,0,0,0,0,4
465840,0,0,42,0,0,0,0,1,4,0,1,0,0,0,0,1,0,0,4
465841,0,0,52,1,2,3,0,1,5,0,0,0,0,0,1,0,1,0,1
465841,0,0,51,1,2,3,0,1,5,0,0,0,0,0,0,0,0,1,1
465842,0,0,36,1,3,10,0,2,5,0,0,0,0,0,0,0,0,0,1
465843,0,0,37,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2
465844,0,0,46,1,2,0,0,1,5,0,0,0,0,0,0,0,1,0,4
465845,0,1,40,1,3,-1,0,2,5,0,0,0,1,0,0,0,0,0,2
465846,0,0,40,1,0,5,0,1,5,0,0,1,0,0,0,0,0,0,1
465847,0,0,40,1,7,1,0,1,5,0,0,0,0,0,0,0,0,0,1
465848,0,0,28,1,5,0,0,1,6,0,0,0,0,0,0,0,1,0,4
465848,0,0,27,1,5,0,0,1,6,0,0,0,0,0,0,0,0,1,4
465849,0,0,32,1,1,5,0,3,3,0,0,0,0,0,0,1,0,0,1
465849,0,0,25,1,1,7,0,3,3,0,0,0,0,0,0,0,0,1,1
465850,0,0,21,0,5,9,0,7,3,0,0,0,0,1,0,0,0,0,4
465851,0,1,50,0,0,9,2,2,3,0,0,0,1,0,0,0,0,0,1
465851,0,1,51,0,0,9,2,2,3,0,0,0,0,0,0,0,0,1,1
465852,1,1,39,1,1,1,0,2,3,1,0,0,0,0,1,0,0,0,2
465853,0,1,33,1,5,-1,1,2,5,0,1,0,0,0,0,0,1,0,1
465853,0,1,26,1,5,-1,1,2,5,0,0,0,0,0,0,0,0,1,1
465855,1,0,42,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1
465856,1,1,41,1,0,11,2,2,5,0,0,0,1,0,0,0,1,0,1
465857,0,0,40,1,1,1,0,1,5,0,1,1,0,0,0,0,0,0,2
465857,0,0,35,1,1,0,0,1,5,0,0,0,0,0,0,0,0,1,2
465858,0,1,48,1,0,3,0,1,5,0,0,0,1,0,0,0,0,0,1
465859,1,0,47,1,0,0,0,1,5,1,0,1,0,0,0,0,0,0,1
465860,0,-1,31,1,1,1,0,3,5,0,1,0,0,0,0,0,0,0,2
465860,0,-1,25,1,1,1,0,3,5,0,0,0,0,0,0,0,0,1,2
465861,0,0,40,1,3,14,0,1,5,0,0,0,0,0,0,0,0,0,1
465862,0,-1,50,1,0,8,1,1,5,0,0,0,0,0,0,0,0,0,1
465863,1,0,27,0,5,5,0,3,5,1,0,0,0,1,0,0,0,0,4
465863,1,0,30,0,5,6,0,3,5,0,0,0,0,0,0,0,0,1,4
465864,1,1,32,1,3,9,1,2,5,0,0,0,1,0,1,0,0,0,4
465865,0,0,41,1,5,9,0,1,5,0,1,1,0,0,0,0,0,0,
465866,1,1,35,1,0,7,0,3,5,1,0,0,1,0,0,0,0,0,4
465866,1,1,42,1,0,6,0,3,5,0,0,0,0,0,0,0,0,1,4
465867,0,1,35,1,0,8,2,5,5,0,1,0,0,0,0,0,0,0,2
465867,0,1,40,1,0,8,2,5,5,0,0,0,0,0,0,0,0,1,2
465868,1,0,35,1,0,6,0,3,5,1,0,1,0,0,0,0,0,0,4
465869,1,0,42,1,1,1,0,1,5,0,0,0,0,0,0,0,0,0,1
465870,1,0,40,1,0,5,0,2,5,0,0,0,0,0,0,0,0,0,1
465871,1,0,33,0,3,8,0,1,5,0,0,0,0,1,0,0,0,0,1
465872,0,0,33,1,2,10,0,1,5,0,1,0,0,0,1,0,0,0,1
465873,1,0,35,1,3,13,0,1,5,1,0,0,0,0,0,0,0,0,4
465873,1,0,36,1,3,13,0,1,5,0,0,0,0,0,0,0,0,1,4
465874,0,0,26,1,0,1,0,2,5,0,1,0,0,0,0,0,0,0,4
465875,0,0,39,1,0,9,0,1,5,0,0,0,0,0,0,0,0,0,
465876,1,0,25,0,4,0,0,3,5,1,0,0,0,1,0,0,0,0,1
465877,0,0,48,1,0,6,0,1,5,0,1,0,0,0,1,0,0,0,4
465879,1,0,39,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,1
465880,0,0,46,1,3,1,0,2,5,0,1,0,0,0,0,0,0,0,1
465881,1,0,43,1,0,8,0,-1,5,1,0,0,0,0,0,0,0,0,1
465882,1,0,35,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2
465883,1,1,33,0,0,-1,0,4,5,0,0,0,1,1,0,0,0,0,1
465884,1,1,37,1,4,6,2,3,5,0,0,0,0,0,1,0,0,0,4
465884,1,1,40,1,4,7,2,3,5,0,0,0,0,0,0,0,0,1,4
465885,0,0,41,1,8,1,0,2,5,0,1,1,0,0,0,0,0,0,1
465888,1,1,37,1,1,8,1,2,5,1,0,0,1,0,0,0,0,0,1
465890,0,0,39,1,0,9,0,1,5,0,1,1,0,0,0,0,0,0,2
465891,0,1,28,1,0,8,0,2,5,0,0,0,1,0,0,0,0,0,1
465892,1,0,40,1,0,9,0,3,5,1,0,1,0,0,0,0,0,0,1
465893,0,1,43,1,2,0,1,2,5,0,1,0,1,0,0,0,0,0,2
465893,0,1,40,1,2,1,1,2,5,0,0,0,0,0,0,0,0,1,2
465894,1,0,27,1,0,8,0,6,5,1,0,1,0,0,0,0,0,0,4
465894,1,0,28,1,0,9,0,6,5,0,0,0,0,0,0,0,0,1,4
465895,0,1,31,0,0,7,1,2,5,0,1,0,1,1,0,0,0,0,2
465896,1,0,32,0,1,2,0,2,5,1,0,1,0,0,0,0,0,0,4
465897,0,1,42,1,0,9,0,1,5,0,1,0,1,0,1,0,0,0,1
465898,0,0,37,1,0,12,0,2,5,0,0,1,0,0,0,0,0,0,1
465899,0,0,38,1,1,9,0,2,5,0,0,0,0,0,0,0,0,0,2
465900,0,0,36,1,3,7,0,1,5,0,0,0,0,0,0,0,0,0,1
465902,1,0,25,1,4,3,0,3,5,1,0,0,0,0,0,0,0,0,4
465903,0,0,51,1,0,0,0,1,5,0,1,0,0,0,0,0,0,0,2
465904,1,0,37,1,0,9,0,1,5,1,0,0,0,0,0,0,0,0,1
465905,0,0,32,1,0,9,0,1,5,0,1,0,0,0,0,0,0,0,1
465906,0,0,35,1,0,5,0,1,5,0,0,0,0,0,0,0,0,0,1
465907,0,0,25,1,8,8,0,-1,0,0,0,0,0,0,0,1,0,0,4
465907,0,0,31,1,8,8,0,-1,0,0,0,0,0,0,0,0,0,1,4
465908,0,0,50,0,2,1,0,1,5,0,0,0,0,1,0,0,1,0,1
465909,1,1,39,1,3,9,0,1,5,1,0,0,1,0,1,0,0,0,1
465910,1,1,38,0,0,10,1,4,6,0,0,0,0,1,0,0,1,0,1
465911,0,0,28,1,0,9,0,1,5,0,1,1,0,0,1,1,0,0,1
465912,0,0,63,1,0,1,0,2,5,0,0,0,0,0,0,0,0,0,2
465913,0,1,29,1,0,10,0,2,5,0,0,0,1,0,0,0,0,0,2
465914,0,0,46,1,0,3,0,2,5,0,0,1,0,0,0,0,0,0,2
465915,1,1,40,1,3,8,1,2,5,1,0,0,1,0,0,0,0,0,2
465916,1,0,42,1,0,3,0,1,5,0,0,1,0,0,0,0,0,0,2
465916,1,0,41,1,0,4,0,1,5,0,0,0,0,0,0,0,0,1,2
465917,1,0,36,1,0,13,0,1,5,0,0,0,0,0,0,0,0,0,2
465918,0,0,39,1,0,5,0,3,5,0,1,0,0,0,0,0,0,0,2
465919,0,0,50,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2
465920,1,0,43,1,4,1,0,4,5,1,0,0,0,0,0,0,0,0,1
465921,0,0,25,1,0,8,0,1,5,0,1,0,0,0,0,0,0,0,2
465922,0,0,31,1,5,9,0,3,5,0,0,0,0,0,0,0,0,0,4
465923,0,0,30,1,2,9,0,5,5,0,0,0,0,0,0,0,0,0,4
465923,0,0,28,1,2,9,0,5,5,0,0,0,0,0,0,0,0,1,4
465924,0,0,28,1,8,0,0,2,5,0,0,0,0,0,0,0,0,0,4
465925,1,0,26,1,5,1,0,1,5,1,0,0,0,0,0,0,0,0,4
465925,1,0,30,1,5,1,0,1,5,0,0,0,0,0,0,0,0,1,4
465926,1,1,26,1,5,6,0,2,5,0,0,0,1,0,0,0,0,0,4
465927,0,0,25,1,5,0,0,1,5,0,1,1,0,0,0,0,0,0,4
465927,0,0,30,1,5,1,0,1,5,0,0,0,0,0,0,0,0,1,4
465928,0,0,32,1,5,6,0,3,5,0,0,0,0,0,0,0,0,0,4
465929,1,0,26,1,5,8,0,5,5,1,0,0,0,0,0,0,0,0,4
465930,0,0,36,1,0,9,0,2,5,0,1,0,0,0,0,0,0,0,1
465930,0,0,38,1,0,9,0,2,5,0,0,0,0,0,0,0,0,1,1
465931,1,1,38,1,0,6,0,1,6,1,0,0,1,0,0,0,1,0,4
465931,1,1,43,1,0,7,0,1,6,0,0,0,0,0,0,0,0,1,4
465932,1,0,35,0,0,1,0,1,6,0,0,1,0,1,0,0,0,0,1
465935,1,0,27,1,3,9,0,1,5,0,0,0,0,0,1,1,0,0,1
465935,1,0,29,1,3,9,0,1,5,0,0,0,0,0,0,0,0,1,1
465936,1,0,35,1,0,6,0,3,5,0,0,0,0,0,0,0,0,0,2
465937,0,0,30,1,5,9,0,3,5,0,1,0,0,0,0,0,0,0,4
465937,0,0,30,1,5,9,0,3,5,0,0,0,0,0,0,0,0,1,4
465939,0,0,32,1,2,0,0,2,5,0,0,0,0,0,0,0,0,0,4
465940,0,0,53,1,0,0,0,2,-1,0,0,0,0,0,0,1,0,0,1
465941,1,1,27,1,5,0,0,2,5,1,0,0,1,0,0,0,1,0,
465942,0,1,33,1,8,8,2,2,5,0,1,0,0,0,0,0,0,0,4
465943,1,0,26,0,5,0,0,-1,5,1,0,1,0,1,0,0,0,0,4
465944,0,1,36,0,2,4,2,3,6,0,1,0,1,0,0,0,1,0,1
465945,0,0,52,1,0,0,0,1,5,0,0,1,0,0,1,1,0,0,4
465946,0,1,50,1,-1,1,0,2,2,0,0,0,1,0,0,1,0,0,1
465948,0,1,46,1,0,1,1,2,5,0,0,0,0,0,0,0,1,0,2
465948,0,1,48,1,0,0,1,2,5,0,0,0,0,0,0,0,0,1,2
465950,0,1,52,1,0,6,0,2,5,0,0,0,0,0,0,0,0,0,1
465952,1,0,25,1,5,8,0,3,5,1,0,1,0,0,0,0,0,0,4
465953,0,0,50,1,0,1,0,1,5,0,1,0,0,0,0,0,0,0,4
465953,0,0,51,1,0,1,0,1,5,0,0,0,0,0,0,0,0,1,4
465954,0,0,33,1,3,11,0,3,5,0,0,0,0,0,0,0,0,0,1
465955,1,0,25,1,8,8,0,3,5,1,0,0,0,0,0,0,0,0,1
465956,1,1,39,1,3,4,1,4,5,0,0,0,1,0,0,0,0,0,1
465957,0,0,46,1,8,1,0,1,5,0,1,1,0,0,0,0,0,0,4
465957,0,0,48,1,8,0,0,1,5,0,0,0,0,0,0,0,0,1,4
465958,0,0,36,1,0,5,0,-1,5,0,0,0,0,0,0,0,0,0,4
465959,0,0,49,1,2,9,0,1,5,0,0,0,0,0,0,0,0,0,1
465960,0,0,32,1,8,8,0,1,5,0,0,0,0,0,0,0,0,0,4
465960,0,0,28,1,8,9,0,1,5,0,0,0,0,0,0,0,0,1,4
465961,0,0,40,1,0,3,0,1,5,0,0,0,0,0,0,0,0,0,
465962,1,1,33,1,5,0,0,2,6,1,0,0,1,0,0,0,1,0,1
465963,1,1,46,1,0,0,0,2,5,0,0,0,0,0,0,1,0,0,2
465963,1,1,51,1,0,1,0,2,5,0,0,0,0,0,0,0,0,1,2
465964,0,1,47,0,8,2,0,1,5,0,1,0,0,1,0,0,0,0,4
465965,0,1,41,0,8,8,0,2,5,0,0,0,0,0,0,0,0,0,1
465965,0,1,36,0,8,8,0,2,5,0,0,0,0,0,0,0,0,1,1
465966,1,0,36,1,1,9,0,1,5,1,0,1,0,0,1,0,0,0,2
465967,1,1,36,0,1,6,0,3,5,0,0,0,1,1,0,0,0,0,1
465968,0,0,35,1,0,10,0,1,5,0,1,1,0,0,1,0,0,0,1
465969,0,0,28,1,1,12,0,2,6,0,0,0,0,0,0,0,1,0,4
465970,0,1,38,0,0,1,0,1,5,0,0,0,1,1,0,1,0,0,2
465971,1,1,57,1,0,0,0,1,5,1,0,0,0,0,1,0,0,0,4
465972,0,0,47,1,8,9,0,1,5,0,1,1,0,0,0,0,0,0,4
465972,0,0,51,1,8,9,0,1,5,0,0,0,0,0,0,0,0,1,4
465973,0,1,50,1,0,8,1,2,5,0,0,0,1,0,0,0,0,0,2
465974,1,1,52,1,4,7,2,4,3,1,0,0,0,0,0,1,0,0,3
465974,1,1,45,1,4,5,2,4,3,0,0,0,0,0,0,0,0,1,3
465975,1,0,42,1,0,8,0,1,5,0,0,1,0,0,0,0,1,0,1
465975,1,0,40,1,0,8,0,1,5,0,0,0,0,0,0,0,0,1,1
465976,1,0,40,1,0,0,0,1,6,0,0,0,0,0,0,0,1,0,
465977,1,1,71,1,0,0,1,2,5,0,0,0,1,0,0,1,0,0,3
465978,1,1,50,1,0,1,1,3,5,0,0,0,0,0,0,0,0,0,2
465979,1,1,43,1,0,2,0,2,5,0,0,0,0,0,0,0,0,0,2
465979,1,1,41,1,0,2,0,2,5,0,0,0,0,0,0,0,0,1,2
465980,0,0,31,1,5,1,0,7,5,0,1,1,0,0,0,0,0,0,1
465981,1,0,28,0,0,0,0,2,5,1,0,0,0,1,0,0,0,0,1
465982,1,1,41,1,3,0,1,4,5,0,0,0,1,0,1,0,0,0,2
465982,1,1,43,1,3,0,1,4,5,0,0,0,0,0,0,0,0,1,2
465983,1,-1,19,0,5,0,0,3,5,0,0,0,0,1,0,0,0,0,4
465983,1,-1,21,0,5,1,0,3,5,0,0,0,0,0,0,0,0,1,4
465984,1,-1,23,0,5,8,2,5,5,0,0,0,0,0,0,0,0,0,4
465985,1,0,31,1,0,1,0,3,5,0,0,0,0,0,1,0,0,0,4
465987,1,-1,20,0,5,1,0,3,1,0,0,0,0,1,0,1,0,0,4
465988,0,1,58,1,6,0,2,2,4,0,1,0,0,0,1,0,1,0,2
465989,0,0,28,0,5,9,0,2,5,0,0,1,0,1,0,0,1,0,4
465990,1,1,48,0,4,2,2,2,1,1,0,0,1,0,0,1,0,0,4
465991,0,0,38,1,5,0,0,5,5,0,1,1,0,0,1,0,1,0,4
465992,1,1,53,1,3,1,0,3,5,1,0,0,1,0,0,0,0,0,1
465993,0,0,27,0,2,0,0,2,5,0,1,1,0,1,0,0,0,0,4
465994,1,0,32,0,1,3,0,3,6,1,0,0,0,0,0,0,1,0,4
465995,1,0,27,0,3,0,0,3,1,0,0,0,0,0,0,1,0,0,4
465996,1,0,23,0,5,1,0,4,5,0,0,0,0,0,0,0,1,0,
465997,0,0,33,0,1,1,0,3,5,0,1,0,0,0,0,0,0,0,4
465997,0,0,31,0,1,0,0,3,5,0,0,0,0,0,0,0,0,1,4
465998,0,0,40,1,2,6,0,3,5,0,0,0,0,0,1,0,0,0,4
465999,0,1,32,0,-1,8,0,1,5,0,0,0,1,1,0,0,0,0,4
466000,1,1,38,1,1,5,0,2,0,1,0,0,0,0,1,1,0,0,1
466001,0,1,36,1,3,6,0,2,5,0,1,0,0,0,0,0,1,0,2
466001,0,1,42,1,3,6,0,2,5,0,0,0,0,0,0,0,0,1,2
466002,1,1,51,1,1,1,2,2,2,1,0,0,0,0,0,1,0,0,3
466003,0,1,27,1,8,9,0,1,2,0,1,0,0,0,0,0,0,0,3
466004,1,1,52,1,0,0,1,6,3,1,0,0,0,0,0,0,1,0,3
466005,1,0,62,1,3,1,0,4,1,0,0,1,0,0,0,1,0,0,3
466006,0,1,49,1,0,1,0,2,-1,0,1,0,1,0,0,1,0,0,3
466007,1,1,61,0,0,0,0,1,6,1,0,0,0,1,0,0,1,0,
466008,1,1,36,1,0,1,0,2,5,0,0,0,0,0,1,1,0,0,3
466009,0,0,32,0,-1,10,0,5,5,0,1,1,0,1,0,0,0,0,3
466010,0,1,69,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1
466011,1,1,74,1,7,1,2,2,3,1,0,0,0,0,1,0,1,0,2
466012,1,1,56,-1,0,2,1,3,3,0,0,0,0,0,0,0,0,0,2
466013,1,0,22,0,5,2,0,3,3,0,0,1,0,0,0,0,0,0,4
466014,0,1,47,0,2,0,2,2,3,0,1,0,1,0,0,0,0,0,1
466015,1,1,69,0,3,3,0,8,5,1,0,0,0,0,0,0,1,0,1
466016,0,0,48,1,6,1,0,1,2,0,1,1,0,0,1,1,0,0,2
466017,0,1,45,1,6,1,0,1,2,0,0,0,1,0,0,0,0,0,2
466017,0,1,45,1,6,0,0,1,2,0,0,0,0,0,0,0,0,1,2
466018,1,1,72,1,0,0,0,3,3,1,0,0,0,0,0,0,1,0,3
466019,0,1,63,1,0,5,0,1,2,0,1,0,0,0,0,1,0,0,3
466019,0,1,63,1,0,5,0,1,2,0,0,0,0,0,0,0,0,1,3
466020,1,1,83,0,7,0,0,1,5,1,0,0,0,1,0,0,1,0,4
466020,1,1,86,0,7,0,0,1,5,0,0,0,0,0,0,0,0,1,4
466021,1,0,87,0,7,1,0,1,5,0,0,1,0,0,0,0,0,0,1
466022,0,1,67,0,2,-1,2,3,6,0,1,0,1,0,0,0,1,0,2
466022,0,1,67,0,2,-1,2,3,6,0,0,0,0,0,0,0,0,1,2
466023,1,1,68,0,4,-1,2,3,6,1,0,0,0,0,0,0,0,0,2
466023,1,1,71,0,4,-1,2,3,6,0,0,0,0,0,0,0,0,1,2
466024,0,1,35,0,3,10,0,2,2,0,1,0,0,0,0,1,0,0,1
466024,0,1,43,0,3,14,0,2,2,0,0,0,0,0,0,0,0,1,1
466025,0,0,50,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,1
466026,0,-1,49,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,1
466027,0,1,70,0,2,7,0,1,2,0,0,0,0,0,0,0,0,0,2
466028,1,1,50,1,0,4,1,4,2,1,0,0,0,0,1,0,0,0,2
466029,0,0,28,0,4,0,0,1,1,0,1,1,0,1,0,1,0,0,1
466030,0,1,36,0,3,8,0,2,5,0,0,0,1,0,0,0,1,0,2
466031,0,0,30,0,3,6,0,1,5,0,0,1,0,0,0,0,0,0,1
466032,1,-1,28,0,3,-1,0,2,5,1,0,0,0,0,0,0,0,0,2
466032,1,-1,28,0,3,-1,0,2,5,0,0,0,0,0,0,0,0,1,2
466033,0,1,40,1,0,0,1,4,5,0,1,0,0,0,1,0,0,0,2
466034,0,1,71,0,2,2,0,1,5,0,0,0,0,1,0,0,0,0,2
466035,0,1,86,1,7,1,0,2,5,0,0,0,0,0,1,0,0,0,2
466036,0,1,89,1,7,1,0,-1,5,0,0,0,0,0,0,0,0,0,1
466037,0,0,53,0,3,1,0,1,3,0,0,1,0,1,0,1,0,0,1
466038,0,0,27,0,6,9,0,1,3,0,0,0,0,0,0,0,0,0,1
466039,0,0,29,0,3,0,0,-1,3,0,0,0,0,0,0,0,0,0,1
466041,0,1,52,-1,2,1,0,1,3,0,0,0,1,0,0,0,0,0,1
466042,1,1,47,0,3,0,0,2,5,1,0,0,0,0,0,0,1,0,
466043,0,1,46,1,0,1,1,4,5,0,1,0,0,0,1,0,0,0,2
466043,0,1,53,1,0,0,1,4,5,0,0,0,0,0,0,0,0,1,2
466044,1,1,27,0,3,0,1,4,5,1,0,0,0,1,0,0,0,0,1
466045,0,0,38,0,3,8,0,2,5,0,1,1,0,0,0,0,0,0,2
466046,0,1,36,0,3,1,1,2,3,0,0,0,1,0,0,1,0,0,1
466046,0,1,36,0,3,1,1,2,3,0,0,0,0,0,0,0,0,1,1
466047,1,0,32,0,-1,0,0,5,3,1,0,1,0,0,0,0,0,0,1
466048,1,0,25,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1
466049,0,0,25,1,1,0,0,1,3,0,1,0,0,0,1,0,0,0,1
466051,1,0,25,0,4,3,0,1,3,1,0,0,0,1,0,0,0,0,1
466052,0,1,37,1,6,5,0,2,3,0,1,0,1,0,1,0,0,0,4
466053,0,0,25,0,1,2,0,1,3,0,0,1,0,1,0,0,0,0,4
466054,0,1,33,0,6,8,1,4,3,0,0,0,1,0,0,0,0,0,4
466055,1,1,52,1,3,1,1,3,3,1,0,0,0,0,1,0,0,0,2
466056,0,0,36,1,0,1,0,1,3,0,1,1,0,0,0,0,0,0,2
466057,0,1,38,0,1,1,1,2,3,0,0,0,1,1,0,0,0,0,4
466058,1,1,35,0,3,1,0,-1,3,1,0,0,0,0,0,0,0,0,1
466058,1,1,35,0,3,1,0,-1,3,0,0,0,0,0,0,0,0,1,1
466059,1,1,25,0,3,1,1,2,3,0,0,0,0,0,0,0,0,0,1
466060,1,1,60,1,0,1,1,2,2,0,0,0,0,0,1,1,0,0,2
466061,0,0,41,-1,-1,2,0,1,2,0,1,1,0,0,0,0,0,0,1
466062,1,1,56,1,0,4,0,3,2,1,0,0,1,0,0,0,0,0,2
466063,0,1,48,1,3,0,0,1,2,0,1,0,0,0,0,0,0,0,2
466064,0,1,31,0,3,0,1,2,2,0,0,0,0,1,0,0,0,0,1
466065,1,-1,19,0,5,9,0,3,2,1,0,0,0,0,0,0,0,0,4
466066,0,0,73,1,0,0,0,1,5,0,1,0,0,0,1,0,1,0,3
466067,1,1,69,1,0,0,1,5,2,1,0,0,1,0,0,1,0,0,3
466068,0,1,53,1,0,2,0,1,5,0,1,0,0,0,0,0,1,0,3
466069,0,1,49,1,0,0,2,4,-1,0,0,0,0,0,0,1,0,0,2
466069,0,1,48,1,0,1,2,4,-1,0,0,0,0,0,0,0,0,1,2
